Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,Zone Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator
8/28/2007 12:04,56.33,55,87.61,72.6,76.51,72.6,1,1
8/28/2007 12:05,56.01,55,87.94,72.29,76.3,72.29,1,1
8/28/2007 12:06,56.22,55,88.09,71.97,75.98,71.97,1,1
8/28/2007 12:07,56.01,55,88.23,71.97,75.98,71.97,1,1
8/28/2007 12:08,56.01,55,88.39,71.97,75.77,71.97,1,1
8/28/2007 12:09,56.22,55,88.66,72.08,75.98,72.08,1,1
8/28/2007 12:10,56.01,55,88.68,71.76,75.77,71.76,1,1
8/28/2007 12:11,56.12,55,88.58,71.97,75.98,71.97,1,1
8/28/2007 12:12,56.22,55,88.57,71.66,75.67,71.66,1,1
8/28/2007 12:13,56.01,55,88.66,71.87,75.88,71.87,1,1
8/28/2007 12:14,56.22,55,88.63,71.66,75.67,71.66,1,1
8/28/2007 12:15,56.22,55,88.74,71.87,75.88,71.87,1,1
8/28/2007 12:16,56.22,55,88.74,71.66,75.67,71.66,1,1
8/28/2007 12:17,56.22,55,88.73,71.55,75.67,71.55,1,1
8/28/2007 12:18,56.22,55,88.48,71.55,75.67,71.55,1,1
8/28/2007 12:19,56.01,55,88.38,71.66,75.56,71.66,1,1
8/28/2007 12:20,56.01,55,88.4,71.76,75.56,71.76,1,1
8/28/2007 12:21,55.9,55,88.49,71.76,75.88,71.76,1,1
8/28/2007 12:22,56.12,55,88.54,71.55,75.56,71.55,1,1
8/28/2007 12:23,55.79,55,88.76,71.76,75.77,71.76,1,1
8/28/2007 12:24,56.12,55,88.99,71.55,75.56,71.55,1,1
8/28/2007 12:25,55.79,55,88.94,71.66,75.88,71.66,1,1
8/28/2007 12:26,56.01,55,89.04,71.55,75.67,71.55,1,1
8/28/2007 12:27,55.9,55,89.3,71.55,75.56,71.55,1,1
8/28/2007 12:28,55.79,55,89.43,71.55,75.56,71.55,1,1
8/28/2007 12:29,55.79,55,89.55,71.45,75.56,71.45,1,1
8/28/2007 12:30,56.01,55,89.63,71.66,75.77,71.66,1,1
8/28/2007 12:31,56.01,55,89.35,71.45,75.56,71.45,1,1
8/28/2007 12:32,55.9,55,89.21,71.76,75.88,71.76,1,1
8/28/2007 12:33,55.69,55,89.23,71.55,75.56,71.55,1,1
8/28/2007 12:34,55.58,55,89.34,71.55,75.67,71.55,1,1
8/28/2007 12:35,55.58,55,89.26,71.45,75.67,71.45,1,1
8/28/2007 12:36,55.58,55,89.18,71.76,75.88,71.76,1,1
8/28/2007 12:37,55.47,55,89.34,71.66,75.77,71.66,1,1
8/28/2007 12:38,55.69,55,89.44,71.76,75.67,71.76,1,1
8/28/2007 12:39,55.26,55,89.33,71.55,75.56,71.55,1,1
8/28/2007 12:40,54.18,55,89.13,71.55,75.45,71.55,0.98,1
8/28/2007 12:41,53.53,55,89.11,71.24,75.03,71.24,0.96,1
8/28/2007 12:42,53.1,55,89.12,71.24,75.14,71.24,0.93,1
8/28/2007 12:43,52.78,55,89.4,71.24,75.03,71.24,0.9,1
8/28/2007 12:44,52.46,55,89.68,71.02,74.82,71.02,0.87,1
8/28/2007 12:45,52.13,55,89.89,70.92,74.6,70.92,0.83,1
8/28/2007 12:46,51.92,55,89.84,70.92,74.6,70.92,0.79,1
8/28/2007 12:47,51.49,55,90.02,70.92,74.6,70.92,0.75,1
8/28/2007 12:48,51.38,55,90.32,70.92,74.5,70.92,0.7,1
8/28/2007 12:49,51.38,55,90.21,70.92,74.5,70.92,0.66,1
8/28/2007 12:50,51.38,55,90.27,70.92,74.39,70.92,0.62,1
8/28/2007 12:51,51.38,55,90.28,70.92,74.39,70.92,0.57,1
8/28/2007 12:52,51.49,55,90.42,71.13,74.6,71.13,0.54,1
8/28/2007 12:53,51.7,55,90.23,71.02,74.5,71.02,0.5,1
8/28/2007 12:54,51.81,55,90.14,71.24,74.71,71.24,0.47,1
8/28/2007 12:55,52.13,55,90.14,71.13,74.5,71.13,0.45,1
8/28/2007 12:56,52.46,55,90.07,71.34,74.71,71.34,0.42,1
8/28/2007 12:57,52.78,55,90.15,71.45,74.6,71.45,0.4,1
8/28/2007 12:58,53.32,55,90,71.24,74.5,71.24,0.39,1
8/28/2007 12:59,53.53,55,89.97,71.55,74.82,71.55,0.38,1
8/28/2007 13:00,53.75,55,90.04,71.66,74.82,71.66,0.37,1
8/28/2007 13:01,54.07,55,90.11,71.45,74.6,71.45,0.36,1
8/28/2007 13:02,54.29,55,90.16,71.76,74.92,71.76,0.36,1
8/28/2007 13:03,54.5,55,90.52,71.76,75.03,71.76,0.36,1
8/28/2007 13:04,54.93,55,90.72,71.66,74.82,71.66,0.37,1
8/28/2007 13:05,55.04,55,90.5,71.66,74.92,71.66,0.37,1
8/28/2007 13:06,54.93,55,90.38,71.87,75.14,71.87,0.37,1
8/28/2007 13:07,55.04,55,90.41,72.08,75.35,72.08,0.37,1
8/28/2007 13:08,55.36,55,90.29,71.97,75.14,71.97,0.37,1
8/28/2007 13:09,55.26,55,90.22,71.97,75.14,71.97,0.38,1
8/28/2007 13:10,55.58,55,90.16,72.18,75.45,72.18,0.39,1
8/28/2007 13:11,55.36,55,90.24,72.29,75.56,72.29,0.39,1
8/28/2007 13:12,55.47,55,90.14,72.08,75.35,72.08,0.4,1
8/28/2007 13:13,55.58,55,90,72.08,75.35,72.08,0.41,1
8/28/2007 13:14,55.69,55,90.09,72.39,75.56,72.39,0.41,1
8/28/2007 13:15,55.79,55,90.03,72.18,75.45,72.18,0.43,1
8/28/2007 13:16,56.01,55,89.95,72.29,75.45,72.29,0.44,1
8/28/2007 13:17,55.79,55,89.91,72.5,75.67,72.5,0.45,1
8/28/2007 13:18,55.69,55,89.83,72.5,75.77,72.5,0.46,1
8/28/2007 13:19,55.9,55,89.8,72.5,75.77,72.5,0.47,1
8/28/2007 13:20,55.9,55,89.88,72.5,75.88,72.5,0.47,1
8/28/2007 13:21,55.69,55,89.92,72.39,75.88,72.39,0.48,1
8/28/2007 13:22,55.58,55,89.89,72.5,75.88,72.5,0.49,1
8/28/2007 13:23,55.47,55,89.92,72.29,75.67,72.29,0.49,1
8/28/2007 13:24,55.69,55,90.03,72.5,75.88,72.5,0.5,1
8/28/2007 13:25,55.47,55,90.12,72.29,75.77,72.29,0.5,1
8/28/2007 13:26,55.47,55,90.06,72.5,75.88,72.5,0.51,1
8/28/2007 13:27,55.36,55,89.99,72.5,75.88,72.5,0.52,1
8/28/2007 13:28,55.26,55,90.16,72.39,75.88,72.39,0.52,1
8/28/2007 13:29,55.47,55,90.11,72.5,75.88,72.5,0.52,1
8/28/2007 13:30,55.47,55,90.13,72.5,75.98,72.5,0.53,1
8/28/2007 13:31,55.47,55,90.24,72.5,75.98,72.5,0.53,1
8/28/2007 13:32,55.15,55,90.25,72.39,75.98,72.39,0.53,1
8/28/2007 13:33,55.15,55,90.2,72.18,75.77,72.18,0.53,1
8/28/2007 13:34,55.36,55,90.29,72.39,75.98,72.39,0.54,1
8/28/2007 13:35,55.36,55,90.37,72.39,76.09,72.39,0.54,1
8/28/2007 13:36,55.36,55,90.27,72.29,75.88,72.29,0.54,1
8/28/2007 13:37,55.36,55,90.18,72.5,75.98,72.5,0.55,1
8/28/2007 13:38,55.36,55,90.27,72.18,75.77,72.18,0.55,1
8/28/2007 13:39,55.15,55,90.36,72.18,75.77,72.18,0.55,1
8/28/2007 13:40,55.04,55,90.22,72.39,75.88,72.39,0.55,1
8/28/2007 13:41,55.04,55,90.05,72.18,75.77,72.18,0.55,1
8/28/2007 13:42,55.26,55,90.31,72.29,75.67,72.29,0.55,1
8/28/2007 13:43,55.04,55,90.56,72.18,75.77,72.18,0.55,1
8/28/2007 13:44,55.36,55,90.77,72.29,75.98,72.29,0.56,1
8/28/2007 13:45,55.26,55,90.85,72.39,75.98,72.39,0.56,1
8/28/2007 13:46,55.04,55,90.59,72.18,75.77,72.18,0.56,1
8/28/2007 13:47,55.04,55,90.11,72.39,75.98,72.39,0.56,1
8/28/2007 13:48,54.93,55,90.06,72.08,75.77,72.08,0.56,1
8/28/2007 13:49,55.15,55,90.1,72.29,75.98,72.29,0.56,1
8/28/2007 13:50,55.26,55,90.12,72.08,75.77,72.08,0.56,1
8/28/2007 13:51,55.04,55,90.12,72.39,75.98,72.39,0.57,1
8/28/2007 13:52,55.26,55,90.2,72.18,75.98,72.18,0.57,1
8/28/2007 13:53,55.04,55,90.64,72.18,75.98,72.18,0.57,1
8/28/2007 13:54,55.26,55,90.5,72.18,75.88,72.18,0.58,1
8/28/2007 13:55,55.26,55,90.36,72.18,75.88,72.18,0.57,1
8/28/2007 13:56,55.26,55,90.46,72.18,75.88,72.18,0.58,1
8/28/2007 13:57,54.83,55,90.58,71.97,75.67,71.97,0.57,1
8/28/2007 13:58,55.04,55,90.54,71.97,75.67,71.97,0.58,1
8/28/2007 13:59,54.93,55,90.31,71.87,75.67,71.87,0.57,1
8/28/2007 14:00,55.04,55,90.31,71.97,75.67,71.97,0.57,1
8/28/2007 14:01,54.83,55,90.37,72.08,75.88,72.08,0.57,1
8/28/2007 14:02,54.83,55,90.4,72.08,75.77,72.08,0.57,1
8/28/2007 14:03,54.93,55,90.09,72.08,75.88,72.08,0.57,1
8/28/2007 14:04,54.83,55,90.07,71.87,75.67,71.87,0.57,1
8/28/2007 14:05,54.72,55,90.29,71.76,75.67,71.76,0.56,1
8/28/2007 14:06,54.93,55,90.46,72.08,75.88,72.08,0.57,1
8/28/2007 14:07,54.72,55,90.38,72.08,75.88,72.08,0.56,1
8/28/2007 14:08,54.72,55,90.26,71.87,75.67,71.87,0.57,1
8/28/2007 14:09,54.72,55,90.27,71.87,75.67,71.87,0.56,1
8/28/2007 14:10,54.72,55,90.45,71.87,75.67,71.87,0.56,1
8/28/2007 14:11,54.93,55,90.68,71.87,75.67,71.87,0.56,1
8/28/2007 14:12,54.93,55,90.72,71.87,75.77,71.87,0.56,1
8/28/2007 14:13,54.93,55,90.65,72.08,75.98,72.08,0.56,1
8/28/2007 14:14,54.72,55,90.61,71.87,75.67,71.87,0.55,1
8/28/2007 14:15,54.61,55,90.61,71.87,75.67,71.87,0.54,1
8/28/2007 14:16,54.93,55,90.95,71.97,75.67,71.97,0.55,1
8/28/2007 14:17,54.83,55,90.99,71.87,75.77,71.87,0.54,1
8/28/2007 14:18,55.04,55,90.69,71.76,75.77,71.76,0.54,1
8/28/2007 14:19,54.83,55,90.74,71.76,75.67,71.76,0.54,1
8/28/2007 14:20,55.04,55,90.53,71.97,75.88,71.97,0.55,1
8/28/2007 14:21,54.83,55,90.41,71.87,75.67,71.87,0.54,1
8/28/2007 14:22,54.93,55,90.65,71.87,75.67,71.87,0.54,1
8/28/2007 14:23,54.93,55,91.12,71.87,75.67,71.87,0.53,1
8/28/2007 14:24,54.72,55,91.29,71.87,75.67,71.87,0.53,1
8/28/2007 14:25,55.04,55,91.2,72.08,75.98,72.08,0.54,1
8/28/2007 14:26,54.72,55,91.12,72.18,75.98,72.18,0.53,1
8/28/2007 14:27,54.83,55,91.1,71.97,75.77,71.97,0.53,1
8/28/2007 14:28,55.04,55,91.07,71.97,75.77,71.97,0.54,1
8/28/2007 14:29,54.93,55,90.9,72.08,75.88,72.08,0.53,1
8/28/2007 14:30,54.93,55,90.87,72.18,75.88,72.18,0.53,1
8/28/2007 14:31,55.04,55,90.96,72.18,75.98,72.18,0.53,1
8/28/2007 14:32,54.72,55,90.94,72.18,75.88,72.18,0.53,1
8/28/2007 14:33,55.04,55,90.97,72.08,75.88,72.08,0.53,1
8/28/2007 14:34,54.72,55,90.81,72.18,75.98,72.18,0.52,1
8/28/2007 14:35,54.93,55,90.83,71.97,75.77,71.97,0.53,1
8/28/2007 14:36,54.72,55,90.85,71.97,75.67,71.97,0.52,1
8/28/2007 14:37,54.93,55,91.03,71.97,75.77,71.97,0.52,1
8/28/2007 14:38,54.93,55,91.14,71.97,75.77,71.97,0.52,1
8/28/2007 14:39,54.72,55,91.22,72.18,75.77,72.18,0.52,1
8/28/2007 14:40,54.72,55,91.14,72.29,75.98,72.29,0.51,1
8/28/2007 14:41,54.93,55,91.08,72.08,75.77,72.08,0.51,1
8/28/2007 14:42,54.72,55,91.09,72.08,75.77,72.08,0.51,1
8/28/2007 14:43,54.61,55,91.19,72.08,75.77,72.08,0.5,1
8/28/2007 14:44,54.61,55,91.35,72.18,75.77,72.18,0.5,1
8/28/2007 14:45,54.61,55,91.35,72.18,75.77,72.18,0.5,1
8/28/2007 14:46,54.83,55,91.46,72.39,76.09,72.39,0.49,1
8/28/2007 14:47,54.61,55,91.43,72.18,75.88,72.18,0.49,1
8/28/2007 14:48,54.72,55,91.37,72.39,76.09,72.39,0.49,1
8/28/2007 14:49,54.83,55,91.4,72.39,76.09,72.39,0.49,1
8/28/2007 14:50,54.72,55,91.31,72.29,76.09,72.29,0.48,1
8/28/2007 14:51,54.93,55,91.18,72.29,75.98,72.29,0.49,1
8/28/2007 14:52,54.93,55,91.07,72.39,75.98,72.39,0.49,1
8/28/2007 14:53,54.72,55,91,72.39,75.98,72.39,0.48,1
8/28/2007 14:54,54.93,55,91.1,72.18,75.88,72.18,0.48,1
8/28/2007 14:55,54.72,55,91.21,72.18,75.77,72.18,0.48,1
8/28/2007 14:56,54.83,55,91.3,72.5,76.09,72.5,0.48,1
8/28/2007 14:57,54.93,55,91.39,72.5,76.09,72.5,0.48,1
8/28/2007 14:58,55.04,55,91.57,72.5,76.09,72.5,0.48,1
8/28/2007 14:59,54.83,55,91.38,72.6,76.09,72.6,0.48,1
8/28/2007 15:00,54.83,55,91.56,72.29,75.98,72.29,0.47,1
8/28/2007 15:01,55.15,55,91.43,72.29,75.98,72.29,0.48,1
8/28/2007 15:02,55.15,55,91.29,72.6,76.2,72.6,0.48,1
8/28/2007 15:03,55.15,55,91.56,72.29,75.88,72.29,0.48,1
8/28/2007 15:04,55.15,55,91.7,72.29,75.98,72.29,0.48,1
8/28/2007 15:05,55.15,55,91.79,72.6,76.2,72.6,0.49,1
8/28/2007 15:06,54.83,55,91.75,72.29,75.98,72.29,0.48,1
8/28/2007 15:07,55.04,55,91.8,72.5,75.98,72.5,0.48,1
8/28/2007 15:08,54.83,55,91.62,72.5,75.98,72.5,0.48,1
8/28/2007 15:09,55.04,55,91.54,72.71,76.2,72.71,0.48,1
8/28/2007 15:10,55.04,55,91.37,72.6,76.3,72.6,0.48,1
8/28/2007 15:11,54.83,55,91.09,72.39,76.09,72.39,0.48,1
8/28/2007 15:12,55.15,55,90.92,72.39,76.09,72.39,0.48,1
8/28/2007 15:13,54.93,55,91.11,72.6,76.3,72.6,0.48,1
8/28/2007 15:14,55.26,55,91.34,72.39,76.2,72.39,0.49,1
8/28/2007 15:15,55.26,55,91.42,72.39,76.09,72.39,0.49,1
8/28/2007 15:16,55.26,55,91.29,72.39,76.09,72.39,0.49,1
8/28/2007 15:17,55.26,55,91.3,72.6,76.3,72.6,0.49,1
8/28/2007 15:18,55.04,55,91.31,72.6,76.3,72.6,0.49,1
8/28/2007 15:19,55.15,55,91.27,72.6,76.3,72.6,0.5,1
8/28/2007 15:20,55.36,55,91.37,72.29,76.2,72.29,0.5,1
8/28/2007 15:21,55.47,55,91.37,72.5,76.3,72.5,0.51,1
8/28/2007 15:22,55.26,55,91.39,72.6,76.3,72.6,0.51,1
8/28/2007 15:23,55.26,55,91.48,72.39,76.2,72.39,0.51,1
8/28/2007 15:24,55.36,55,91.64,72.39,76.09,72.39,0.52,1
8/28/2007 15:25,55.47,55,91.51,72.6,76.3,72.6,0.53,1
8/28/2007 15:26,55.58,55,91.67,72.39,76.09,72.39,0.53,1
8/28/2007 15:27,55.36,55,91.63,72.39,76.09,72.39,0.54,1
8/28/2007 15:28,55.69,55,91.54,72.5,76.41,72.5,0.55,1
8/28/2007 15:29,55.36,55,91.51,72.6,76.3,72.6,0.55,1
8/28/2007 15:30,55.47,55,91.5,72.6,76.3,72.6,0.55,1
8/28/2007 15:31,55.58,55,91.35,72.29,76.09,72.29,0.56,1
8/28/2007 15:32,55.47,55,91.2,72.29,76.09,72.29,0.57,1
8/28/2007 15:33,55.36,55,91.17,72.29,76.09,72.29,0.57,1
8/28/2007 15:34,55.58,55,91.15,72.18,76.09,72.18,0.58,1
8/28/2007 15:35,55.47,55,91.1,72.18,76.09,72.18,0.58,1
8/28/2007 15:36,55.47,55,91,72.29,76.09,72.29,0.59,1
8/28/2007 15:37,55.26,55,90.97,72.39,76.3,72.39,0.59,1
8/28/2007 15:38,55.26,55,90.93,72.39,76.3,72.39,0.59,1
8/28/2007 15:39,55.15,55,91.06,72.08,76.09,72.08,0.6,1
8/28/2007 15:40,55.36,55,91.01,72.5,76.41,72.5,0.6,1
8/28/2007 15:41,55.36,55,91.11,72.39,76.2,72.39,0.6,1
8/28/2007 15:42,55.36,55,91.16,72.18,75.98,72.18,0.61,1
8/28/2007 15:43,55.36,55,91.3,72.08,76.09,72.08,0.61,1
8/28/2007 15:44,55.15,55,91.26,72.39,76.2,72.39,0.61,1
8/28/2007 15:45,55.26,55,91.32,72.39,76.2,72.39,0.61,1
8/28/2007 15:46,55.26,55,91.27,72.29,76.2,72.29,0.61,1
8/28/2007 15:47,55.26,55,91.22,72.08,75.98,72.08,0.62,1
8/28/2007 15:48,55.26,55,91.17,72.39,76.2,72.39,0.62,1
8/28/2007 15:49,54.93,55,91.21,72.29,76.3,72.29,0.61,1
8/28/2007 15:50,55.15,55,91.25,72.18,75.88,72.18,0.62,1
8/28/2007 15:51,55.04,55,91.3,72.08,75.88,72.08,0.62,1
8/28/2007 15:52,54.93,55,91.47,72.08,75.98,72.08,0.61,1
8/28/2007 15:53,54.83,55,91.44,72.08,75.98,72.08,0.61,1
8/28/2007 15:54,54.83,55,91.47,72.29,76.2,72.29,0.61,1
8/28/2007 15:55,54.83,55,91.52,72.29,76.2,72.29,0.61,1
8/28/2007 15:56,54.83,55,91.5,72.08,75.98,72.08,0.61,1
8/28/2007 15:57,55.04,55,91.49,72.29,76.2,72.29,0.61,1
8/28/2007 15:58,55.04,55,91.55,72.18,75.98,72.18,0.61,1
8/28/2007 15:59,55.15,55,91.58,72.08,75.88,72.08,0.61,1
8/28/2007 16:00,55.04,55,91.71,72.08,75.98,72.08,0.61,1
8/28/2007 16:01,55.04,55,91.76,72.39,76.2,72.39,0.61,1
8/28/2007 16:02,55.04,55,91.72,72.29,76.09,72.29,0.61,1
8/28/2007 16:03,55.04,55,91.45,72.08,75.98,72.08,0.61,1
8/28/2007 16:04,54.83,55,91.3,72.39,76.09,72.39,0.6,1
8/28/2007 16:05,54.93,55,91.39,72.29,76.2,72.29,0.6,1
8/28/2007 16:06,54.93,55,91.33,72.08,75.88,72.08,0.6,1
8/28/2007 16:07,54.83,55,91.24,72.08,75.88,72.08,0.6,1
8/28/2007 16:08,54.61,55,91.28,72.39,76.09,72.39,0.59,1
8/28/2007 16:09,54.61,55,91.35,72.18,75.98,72.18,0.59,1
8/28/2007 16:10,54.39,55,91.53,72.08,75.88,72.08,0.58,1
8/28/2007 16:11,54.5,55,91.38,72.29,76.09,72.29,0.58,1
8/28/2007 16:12,54.39,55,91.49,72.08,75.88,72.08,0.57,1
8/28/2007 16:13,54.72,55,91.37,72.08,75.88,72.08,0.57,1
8/28/2007 16:14,54.72,55,91.32,72.08,75.88,72.08,0.57,1
8/28/2007 16:15,54.61,55,91.2,72.18,76.09,72.18,0.56,1
8/28/2007 16:16,54.61,55,91.22,72.08,75.88,72.08,0.56,1
8/28/2007 16:17,54.39,55,91.19,72.29,76.09,72.29,0.55,1
8/28/2007 16:18,54.61,55,91.11,72.29,76.09,72.29,0.55,1
8/28/2007 16:19,54.39,55,91.3,71.97,75.88,71.97,0.54,1
8/28/2007 16:20,54.72,55,91.5,72.18,76.09,72.18,0.54,1
8/28/2007 16:21,54.61,55,91.42,72.29,75.98,72.29,0.53,1
8/28/2007 16:22,54.61,55,91.38,72.08,75.88,72.08,0.53,1
8/28/2007 16:23,54.39,55,91.51,72.08,75.88,72.08,0.52,1
8/28/2007 16:24,54.5,55,91.54,71.97,75.88,71.97,0.52,1
8/28/2007 16:25,54.72,55,91.62,71.97,75.77,71.97,0.52,1
8/28/2007 16:26,54.83,55,91.63,72.18,75.98,72.18,0.51,1
8/28/2007 16:27,54.83,55,91.73,72.29,76.09,72.29,0.51,1
8/28/2007 16:28,54.93,55,91.73,72.29,76.09,72.29,0.51,1
8/28/2007 16:29,54.93,55,91.67,72.29,76.09,72.29,0.5,1
8/28/2007 16:30,54.93,55,91.81,72.29,76.09,72.29,0.51,1
8/28/2007 16:31,54.93,55,91.85,72.29,76.09,72.29,0.5,1
8/28/2007 16:32,54.93,55,91.82,72.39,76.09,72.39,0.51,1
8/28/2007 16:33,54.93,55,91.7,72.08,75.77,72.08,0.5,1
8/28/2007 16:34,54.83,55,91.6,72.08,75.88,72.08,0.51,1
8/28/2007 16:35,55.04,55,91.75,72.29,76.09,72.29,0.51,1
8/28/2007 16:36,55.04,55,91.62,72.29,76.09,72.29,0.5,1
8/28/2007 16:37,55.04,55,91.63,72.18,76.09,72.18,0.5,1
8/28/2007 16:38,54.83,55,91.52,72.29,76.09,72.29,0.5,1
8/28/2007 16:39,54.83,55,91.47,72.18,75.88,72.18,0.5,1
8/28/2007 16:40,54.83,55,91.47,72.18,75.88,72.18,0.5,1
8/28/2007 16:41,55.04,55,91.41,72.18,75.98,72.18,0.5,1
8/28/2007 16:42,54.93,55,91.28,72.39,75.98,72.39,0.5,1
8/28/2007 16:43,55.04,55,91.38,72.29,76.09,72.29,0.5,1
8/28/2007 16:44,54.93,55,91.54,72.08,75.88,72.08,0.5,1
8/28/2007 16:45,55.04,55,91.44,72.08,75.88,72.08,0.49,1
8/28/2007 16:46,54.93,55,91.34,72.29,76.09,72.29,0.5,1
8/28/2007 16:47,54.93,55,91.26,72.18,75.77,72.18,0.49,1
8/28/2007 16:48,55.04,55,91.25,72.39,76.09,72.39,0.49,1
8/28/2007 16:49,54.93,55,91.28,72.29,76.09,72.29,0.49,1
8/28/2007 16:50,55.04,55,91.17,72.18,75.88,72.18,0.49,1
8/28/2007 16:51,55.04,55,91.05,72.39,76.09,72.39,0.49,1
8/28/2007 16:52,55.04,55,90.93,72.29,75.88,72.29,0.49,1
8/28/2007 16:53,54.93,55,90.94,72.39,76.09,72.39,0.49,1
8/28/2007 16:54,55.15,55,90.95,72.18,75.88,72.18,0.49,1
8/28/2007 16:55,54.93,55,91.03,72.08,75.88,72.08,0.49,1
8/28/2007 16:56,55.15,55,91.11,72.39,76.09,72.39,0.49,1
8/28/2007 16:57,55.04,55,91.11,72.29,75.88,72.29,0.5,1
8/28/2007 16:58,55.04,55,91.09,72.08,75.88,72.08,0.5,1
8/28/2007 16:59,55.26,55,91.15,72.08,75.88,72.08,0.5,1
8/28/2007 17:00,55.26,55,91.02,72.18,75.88,72.18,0.5,1
8/28/2007 17:01,55.04,55,90.92,72.29,75.98,72.29,0.51,1
8/28/2007 17:02,55.15,55,91.03,72.18,75.88,72.18,0.5,1
8/28/2007 17:03,55.36,55,91.01,72.08,75.77,72.08,0.51,1
8/28/2007 17:04,55.26,55,91.09,72.18,75.88,72.18,0.51,1
8/28/2007 17:05,55.36,55,90.99,72.18,75.88,72.18,0.52,1
8/28/2007 17:06,55.15,55,90.76,72.39,76.09,72.39,0.51,1
8/28/2007 17:07,55.36,55,90.59,72.5,75.98,72.5,0.52,1
8/28/2007 17:08,55.36,55,90.57,72.18,75.88,72.18,0.53,1
8/28/2007 17:09,55.36,55,90.62,72.08,75.88,72.08,0.53,1
8/28/2007 17:10,55.26,55,90.6,72.29,75.98,72.29,0.53,1
8/28/2007 17:11,55.15,55,90.59,72.18,75.77,72.18,0.53,1
8/28/2007 17:12,55.15,55,90.7,72.18,75.88,72.18,0.54,1
8/28/2007 17:13,55.26,55,90.78,72.39,76.09,72.39,0.55,1
8/28/2007 17:14,55.36,55,90.83,72.39,76.09,72.39,0.55,1
8/28/2007 17:15,55.47,55,90.68,72.08,75.77,72.08,0.56,1
8/28/2007 17:16,55.26,55,90.63,72.08,75.77,72.08,0.56,1
8/28/2007 17:17,55.58,55,90.58,72.18,75.77,72.18,0.57,1
8/28/2007 17:18,55.36,55,90.46,72.08,75.88,72.08,0.57,1
8/28/2007 17:19,55.58,55,90.44,72.18,75.88,72.18,0.58,1
8/28/2007 17:20,55.36,55,90.58,72.39,76.09,72.39,0.58,1
8/28/2007 17:21,55.58,55,90.5,72.08,75.88,72.08,0.58,1
8/28/2007 17:22,55.26,55,90.38,72.08,75.88,72.08,0.59,1
8/28/2007 17:23,55.47,55,90.39,72.39,76.09,72.39,0.59,1
8/28/2007 17:24,55.15,55,90.41,72.18,75.98,72.18,0.59,1
8/28/2007 17:25,55.15,55,90.36,71.97,75.88,71.97,0.59,1
8/28/2007 17:26,55.15,55,90.33,72.08,75.88,72.08,0.6,1
8/28/2007 17:27,55.36,55,90.16,72.18,75.98,72.18,0.6,1
8/28/2007 17:28,55.15,55,90.1,71.97,75.77,71.97,0.6,1
8/28/2007 17:29,55.36,55,90.26,71.97,75.77,71.97,0.61,1
8/28/2007 17:30,55.26,55,90.31,71.97,75.77,71.97,0.61,1
8/28/2007 17:31,55.26,55,90.17,71.97,75.77,71.97,0.61,1
8/28/2007 17:32,55.04,55,90.26,71.87,75.77,71.87,0.61,1
8/28/2007 17:33,55.04,55,90.37,72.08,75.77,72.08,0.61,1
8/28/2007 17:34,55.26,55,90.39,72.18,75.98,72.18,0.61,1
8/28/2007 17:35,55.26,55,90.33,71.87,75.67,71.87,0.61,1
8/28/2007 17:36,55.26,55,90.26,71.87,75.77,71.87,0.62,1
8/28/2007 17:37,55.26,55,90.22,72.08,75.88,72.08,0.62,1
8/28/2007 17:38,55.15,55,90.04,71.87,75.56,71.87,0.62,1
8/28/2007 17:39,55.15,55,89.97,71.97,75.56,71.97,0.62,1
8/28/2007 17:40,54.83,55,89.85,71.87,75.67,71.87,0.62,1
8/28/2007 17:41,55.15,55,89.88,72.08,75.88,72.08,0.62,1
8/28/2007 17:42,55.15,55,89.94,72.08,75.88,72.08,0.62,1
8/28/2007 17:43,55.15,55,89.83,72.08,75.77,72.08,0.62,1
8/28/2007 17:44,55.04,55,89.78,71.97,75.77,71.97,0.62,1
8/28/2007 17:45,54.93,55,89.81,72.08,75.77,72.08,0.62,1
8/28/2007 17:46,55.15,55,89.87,71.87,75.56,71.87,0.61,1
8/28/2007 17:47,55.04,55,89.87,71.97,75.77,71.97,0.62,1
8/28/2007 17:48,55.15,55,89.79,72.08,75.77,72.08,0.62,1
8/28/2007 17:49,55.04,55,89.75,72.08,75.77,72.08,0.62,1
8/28/2007 17:50,55.15,55,89.55,71.97,75.77,71.97,0.62,1
8/28/2007 17:51,55.04,55,89.48,71.97,75.67,71.97,0.62,1
8/28/2007 17:52,55.04,55,89.41,71.87,75.67,71.87,0.62,1
8/28/2007 17:53,55.04,55,89.37,71.97,75.67,71.97,0.62,1
8/28/2007 17:54,55.04,55,89.38,71.87,75.67,71.87,0.62,1
8/28/2007 17:55,55.04,55,89.47,71.87,75.67,71.87,0.62,1
8/28/2007 17:56,55.04,55,89.44,71.76,75.45,71.76,0.62,1
8/28/2007 17:57,55.04,55,89.52,71.87,75.67,71.87,0.62,1
8/28/2007 17:58,54.83,55,89.48,71.87,75.56,71.87,0.62,1
8/28/2007 17:59,54.93,55,89.41,71.97,75.67,71.97,0.62,1
8/29/2007 6:00,72.69,55,67.95,73.65,72.16,73.65,0,1
