Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,Zone Air Temperature,AHU: Outdoor Air Temperature,Zone Air Temperature.1,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Cooling Coil Valve Control Signal,Occupancy Mode Indicator,Supply Air Volume,Q_fan,Q_chill,Q_total,Q_vav,Total
8/28/2007 10:19,56.01,55,73.02,84.33,73.02,75.56,73.02,1,1,38.22,47.775,220.09,0.268,0.034,0.302
8/28/2007 10:20,55.79,55,73.13,84.44,73.13,75.77,73.13,1,1,37.49,46.8625,220.63,0.267,0.03456,0.30156
8/28/2007 10:21,55.79,55,73.13,84.46,73.13,75.45,73.13,1,1,37.49,46.8625,217.1,0.264,0.03456,0.29856
8/28/2007 10:22,56.01,55,73.02,84.43,73.02,75.67,73.02,1,1,38.22,47.775,221.33,0.269,0.034,0.303
8/28/2007 10:23,55.79,55,72.92,84.52,72.92,75.45,72.92,1,1,37.95,47.4375,219.76,0.267,0.03264,0.29964
8/28/2007 10:24,55.79,55,73.02,84.44,73.02,75.45,73.02,1,1,37.73,47.1625,218.49,0.266,0.03356,0.29956
8/28/2007 10:25,56.01,55,73.13,84.51,73.13,75.67,73.13,1,1,37.97,47.4625,219.88,0.267,0.03501,0.30201
8/28/2007 10:26,56.01,55,72.92,84.58,72.92,75.56,72.92,1,1,38.45,48.0625,221.41,0.269,0.03307,0.30207
8/28/2007 10:27,56.01,55,73.02,84.53,73.02,75.67,73.02,1,1,38.22,47.775,221.33,0.269,0.034,0.303
8/28/2007 10:28,55.79,55,73.13,84.65,73.13,75.77,73.13,1,1,37.49,46.8625,220.63,0.267,0.03456,0.30156
8/28/2007 10:29,56.01,55,72.92,84.75,72.92,75.56,72.92,1,1,38.45,48.0625,221.41,0.269,0.03307,0.30207
8/28/2007 10:30,55.79,55,73.23,84.77,73.23,75.77,73.23,1,1,37.28,46.6,219.4,0.266,0.03547,0.30147
8/28/2007 10:31,56.01,55,73.23,84.83,73.23,75.77,73.23,1,1,37.75,47.1875,219.72,0.267,0.03592,0.30292
8/28/2007 10:32,56.01,55,73.13,84.81,73.13,75.77,73.13,1,1,37.97,47.4625,221,0.268,0.03501,0.30301
8/28/2007 10:33,55.79,55,73.23,84.63,73.23,75.67,73.23,1,1,37.28,46.6,218.3,0.265,0.03547,0.30047
8/28/2007 10:34,55.79,55,73.23,84.7,73.23,75.77,73.23,1,1,37.28,46.6,219.4,0.266,0.03547,0.30147
8/28/2007 10:35,55.79,55,73.02,84.95,73.02,75.67,73.02,1,1,37.73,47.1625,220.93,0.268,0.03356,0.30156
8/28/2007 10:36,55.79,55,73.02,84.98,73.02,75.88,73.02,1,1,37.73,47.1625,223.27,0.27,0.03356,0.30356
8/28/2007 10:37,55.9,55,73.02,84.97,73.02,75.67,73.02,1,1,37.97,47.4625,221.11,0.269,0.03378,0.30278
8/28/2007 10:38,55.79,55,73.23,85.05,73.23,75.77,73.23,1,1,37.28,46.6,219.4,0.266,0.03547,0.30147
8/28/2007 10:39,55.79,55,73.34,85.08,73.34,75.88,73.34,1,1,37.04,46.3,219.18,0.265,0.03644,0.30144
8/28/2007 10:40,55.79,55,73.13,85.11,73.13,75.67,73.13,1,1,37.49,46.8625,219.53,0.266,0.03456,0.30056
8/28/2007 10:41,55.79,55,73.23,85.18,73.23,75.88,73.23,1,1,37.28,46.6,220.6,0.267,0.03547,0.30247
8/28/2007 10:42,55.79,55,73.23,85.22,73.23,75.88,73.23,1,1,37.28,46.6,220.6,0.267,0.03547,0.30247
8/28/2007 10:43,56.01,55,73.13,85.3,73.13,75.67,73.13,1,1,37.97,47.4625,219.88,0.267,0.03501,0.30201
8/28/2007 10:44,56.01,55,73.23,85.18,73.23,75.88,73.23,1,1,37.75,47.1875,220.94,0.268,0.03592,0.30392
8/28/2007 10:45,55.69,55,73.02,85.29,73.02,75.77,73.02,1,1,37.51,46.8875,221.85,0.269,0.03337,0.30237
8/28/2007 10:46,55.69,55,73.13,85.21,73.13,75.67,73.13,1,1,37.28,46.6,219.4,0.266,0.03437,0.30037
8/28/2007 10:47,55.9,55,73.13,85.19,73.13,75.77,73.13,1,1,37.73,47.1625,220.82,0.268,0.03478,0.30278
8/28/2007 10:48,55.69,55,73.34,85.24,73.34,75.98,73.34,1,1,36.83,46.0375,220.11,0.266,0.03623,0.30223
8/28/2007 10:49,55.79,55,73.23,85.32,73.23,75.77,73.23,1,1,37.28,46.6,219.4,0.266,0.03547,0.30147
8/28/2007 10:50,55.9,55,73.13,85.37,73.13,75.88,73.13,1,1,37.73,47.1625,222.04,0.269,0.03478,0.30378
8/28/2007 10:51,55.69,55,73.13,85.44,73.13,75.77,73.13,1,1,37.28,46.6,220.49,0.267,0.03437,0.30137
8/28/2007 10:52,55.58,55,73.13,85.36,73.13,75.88,73.13,1,1,37.04,46.3,221.47,0.268,0.03415,0.30215
8/28/2007 10:53,55.69,55,73.34,85.34,73.34,75.98,73.34,1,1,36.83,46.0375,220.11,0.266,0.03623,0.30223
8/28/2007 10:54,55.58,55,73.13,85.53,73.13,75.77,73.13,1,1,37.04,46.3,220.27,0.267,0.03415,0.30115
8/28/2007 10:55,55.9,55,73.13,85.6,73.13,75.88,73.13,1,1,37.73,47.1625,222.04,0.269,0.03478,0.30378
8/28/2007 10:56,55.58,55,73.02,85.66,73.02,75.88,73.02,1,1,37.28,46.6,222.91,0.27,0.03316,0.30316
8/28/2007 10:57,55.79,55,73.23,85.58,73.23,76.09,73.23,1,1,37.28,46.6,222.91,0.27,0.03547,0.30547
8/28/2007 10:58,55.58,55,73.13,85.6,73.13,75.98,73.13,1,1,37.04,46.3,222.57,0.269,0.03415,0.30315
8/28/2007 10:59,56.01,55,73.13,85.92,73.13,75.88,73.13,1,1,37.97,47.4625,222.23,0.27,0.03501,0.30501
9/04/2008 10:00,55.04,55,73.13,79.1,73.13,74.18,73.13,0.51,1,35.94,44.925,202.62,0.248,0.03313,0.28113
9/04/2008 10:01,55.04,55,73.13,79.1,73.13,74.39,73.13,0.5,1,35.94,44.925,204.84,0.25,0.03313,0.28313
9/04/2008 10:02,55.04,55,72.92,79.15,72.92,74.07,72.92,0.5,1,36.36,45.45,203.81,0.249,0.03127,0.28027
9/04/2008 10:03,55.04,55,73.23,79.15,73.23,74.39,73.23,0.51,1,35.74,44.675,203.7,0.248,0.034,0.282
9/04/2008 10:04,55.04,55,72.92,79.15,72.92,74.07,72.92,0.51,1,36.36,45.45,203.81,0.249,0.03127,0.28027
9/04/2008 10:05,55.04,55,73.23,79.15,73.23,74.18,73.23,0.51,1,35.74,44.675,201.49,0.246,0.034,0.28
9/04/2008 10:06,55.04,55,73.02,79.15,73.02,74.18,73.02,0.51,1,36.16,45.2,203.86,0.249,0.03217,0.28117
9/04/2008 10:07,55.04,55,73.02,80.1,73.02,74.18,73.02,0.51,1,36.16,45.2,203.86,0.249,0.03217,0.28117
9/04/2008 10:08,55.04,55,73.23,80.1,73.23,74.39,73.23,0.51,1,35.74,44.675,203.7,0.248,0.034,0.282
9/04/2008 10:09,55.04,55,73.02,80.1,73.02,74.07,73.02,0.52,1,36.16,45.2,202.69,0.248,0.03217,0.28017
9/04/2008 10:10,55.04,55,73.13,80.1,73.13,74.39,73.13,0.51,1,35.94,44.925,204.84,0.25,0.03313,0.28313
9/04/2008 10:11,54.93,55,73.13,80.1,73.13,74.29,73.13,0.51,1,35.72,44.65,203.69,0.248,0.03293,0.28093
9/04/2008 10:12,54.93,55,72.92,80.35,72.92,74.07,72.92,0.52,1,36.14,45.175,203.75,0.249,0.03108,0.28008
9/04/2008 10:13,54.93,55,73.23,80.35,73.23,74.39,73.23,0.51,1,35.52,44.4,203.6,0.248,0.03379,0.28179
9/04/2008 10:14,55.04,55,73.02,80.35,73.02,74.29,73.02,0.51,1,36.16,45.2,205.03,0.25,0.03217,0.28217
9/04/2008 10:15,55.04,55,72.92,80.35,72.92,74.29,72.92,0.52,1,36.36,45.45,206.16,0.252,0.03127,0.28327
9/04/2008 10:16,55.04,55,73.13,80.35,73.13,74.6,73.13,0.52,1,35.94,44.925,207.06,0.252,0.03313,0.28513
9/04/2008 10:17,55.04,55,73.23,80.35,73.23,74.5,73.23,0.52,1,35.74,44.675,204.86,0.25,0.034,0.284
9/04/2008 10:18,55.26,55,73.13,80,73.13,74.39,73.13,0.52,1,36.38,45.475,204.99,0.25,0.03354,0.28354
9/04/2008 10:19,55.26,55,73.34,80,73.34,74.6,73.34,0.53,1,35.96,44.95,204.85,0.25,0.03538,0.28538
9/04/2008 10:20,54.93,55,72.92,80,72.92,74.39,72.92,0.52,1,36.14,45.175,207.15,0.252,0.03108,0.28308
9/04/2008 10:21,55.04,55,73.02,80,73.02,74.39,73.02,0.52,1,36.16,45.2,206.09,0.251,0.03217,0.28317
9/04/2008 10:22,55.26,55,73.23,80,73.23,74.39,73.23,0.53,1,36.18,45.225,203.86,0.249,0.03442,0.28342
9/04/2008 10:23,55.15,55,72.92,79.94,72.92,74.39,72.92,0.53,1,36.58,45.725,207.3,0.253,0.03146,0.28446
9/04/2008 10:24,55.15,55,73.23,79.94,73.23,74.6,73.23,0.53,1,35.96,44.95,206.01,0.251,0.03421,0.28521
9/04/2008 10:25,55.04,55,73.34,79.94,73.34,74.71,73.34,0.53,1,35.52,44.4,205.79,0.25,0.03494,0.28494
9/04/2008 10:26,54.93,55,73.34,79.94,73.34,74.71,73.34,0.53,1,35.31,44.1375,205.72,0.25,0.03474,0.28474
9/04/2008 10:27,55.26,55,72.92,79.94,72.92,74.5,72.92,0.53,1,36.81,46.0125,208.61,0.255,0.03166,0.28666
9/04/2008 10:28,54.93,55,73.02,80.51,73.02,74.39,73.02,0.53,1,35.94,44.925,206.01,0.251,0.03197,0.28297
9/04/2008 10:29,55.15,55,73.13,80.51,73.13,74.5,73.13,0.53,1,36.16,45.2,206.09,0.251,0.03334,0.28434
9/04/2008 10:30,54.93,55,73.23,80.51,73.23,74.5,73.23,0.53,1,35.52,44.4,204.75,0.249,0.03379,0.28279
9/04/2008 10:31,54.93,55,73.13,80.51,73.13,74.5,73.13,0.53,1,35.72,44.65,205.9,0.251,0.03293,0.28393
9/04/2008 10:32,55.15,55,73.13,80.51,73.13,74.71,73.13,0.53,1,36.16,45.2,208.33,0.254,0.03334,0.28734
9/04/2008 10:33,55.15,55,73.23,80.46,73.23,74.71,73.23,0.54,1,35.96,44.95,207.18,0.252,0.03421,0.28621
9/04/2008 10:34,54.93,55,73.13,80.46,73.13,74.6,73.13,0.54,1,35.72,44.65,206.95,0.252,0.03293,0.28493
9/04/2008 10:35,55.15,55,73.23,80.46,73.23,74.6,73.23,0.53,1,35.96,44.95,206.01,0.251,0.03421,0.28521
9/04/2008 10:36,55.15,55,73.13,80.46,73.13,74.6,73.13,0.53,1,36.16,45.2,207.16,0.252,0.03334,0.28534
9/04/2008 10:37,54.93,55,73.02,80.46,73.02,74.5,73.02,0.53,1,35.94,44.925,207.17,0.252,0.03197,0.28397
9/04/2008 10:38,54.93,55,73.02,80.49,73.02,74.5,73.02,0.53,1,35.94,44.925,207.17,0.252,0.03197,0.28397
9/04/2008 10:39,54.83,55,73.23,80.49,73.23,74.82,73.23,0.53,1,35.33,44.1625,208.02,0.252,0.03361,0.28561
9/04/2008 10:40,55.15,55,73.34,80.49,73.34,74.82,73.34,0.54,1,35.74,44.675,207.07,0.252,0.03516,0.28716
9/04/2008 10:41,55.15,55,73.13,80.49,73.13,74.6,73.13,0.53,1,36.16,45.2,207.16,0.252,0.03334,0.28534
9/04/2008 10:42,54.93,55,73.13,80.49,73.13,74.6,73.13,0.53,1,35.72,44.65,206.95,0.252,0.03293,0.28493
9/04/2008 10:43,55.04,55,73.23,81.26,73.23,74.82,73.23,0.54,1,35.74,44.675,208.23,0.253,0.034,0.287
9/04/2008 10:44,54.93,55,73.02,81.26,73.02,74.6,73.02,0.54,1,35.94,44.925,208.23,0.253,0.03197,0.28497
9/04/2008 10:45,55.15,55,73.02,81.26,73.02,74.5,73.02,0.54,1,36.38,45.475,207.35,0.253,0.03236,0.28536
9/04/2008 10:46,54.93,55,73.02,81.26,73.02,74.5,73.02,0.53,1,35.94,44.925,207.17,0.252,0.03197,0.28397
9/04/2008 10:47,54.93,55,73.44,81.26,73.44,74.82,73.44,0.54,1,35.12,43.9,205.75,0.25,0.03559,0.28559
9/04/2008 10:48,54.93,55,73.13,82.04,73.13,74.71,73.13,0.54,1,35.72,44.65,208.11,0.253,0.03293,0.28593
9/04/2008 10:49,54.93,55,73.34,82.04,73.34,74.92,73.34,0.54,1,35.31,44.1375,207.91,0.252,0.03474,0.28674
9/04/2008 10:50,55.04,55,73.13,82.04,73.13,74.6,73.13,0.54,1,35.94,44.925,207.06,0.252,0.03313,0.28513
9/04/2008 10:51,55.04,55,73.13,82.04,73.13,74.71,73.13,0.54,1,35.94,44.925,208.23,0.253,0.03313,0.28613
9/04/2008 10:52,55.04,55,73.23,82.04,73.23,74.82,73.23,0.54,1,35.74,44.675,208.23,0.253,0.034,0.287
9/04/2008 10:53,55.26,55,73.13,81.93,73.13,74.71,73.13,0.55,1,36.38,45.475,208.42,0.254,0.03354,0.28754
9/04/2008 10:54,55.04,55,73.13,81.93,73.13,74.71,73.13,0.55,1,35.94,44.925,208.23,0.253,0.03313,0.28613
9/04/2008 10:55,55.04,55,73.34,81.93,73.34,74.92,73.34,0.54,1,35.52,44.4,207.99,0.252,0.03494,0.28694
9/04/2008 10:56,55.04,55,73.02,81.93,73.02,74.82,73.02,0.54,1,36.16,45.2,210.67,0.256,0.03217,0.28817
9/04/2008 10:57,55.04,55,73.02,81.93,73.02,74.82,73.02,0.54,1,36.16,45.2,210.67,0.256,0.03217,0.28817
9/04/2008 10:58,55.04,55,73.23,81.93,73.23,75.03,73.23,0.55,1,35.74,44.675,210.44,0.255,0.034,0.289
9/04/2008 10:59,55.04,55,73.13,82.09,73.13,74.82,73.13,0.55,1,35.94,44.925,209.39,0.254,0.03313,0.28713
9/04/2008 11:00,55.04,55,73.02,82.09,73.02,74.82,73.02,0.55,1,36.16,45.2,210.67,0.256,0.03217,0.28817
9/04/2008 11:01,55.04,55,73.02,82.09,73.02,74.82,73.02,0.55,1,36.16,45.2,210.67,0.256,0.03217,0.28817
9/04/2008 11:02,55.15,55,73.13,82.09,73.13,74.82,73.13,0.55,1,36.16,45.2,209.5,0.255,0.03334,0.28834
9/04/2008 11:03,55.26,55,73.55,82.09,73.55,75.03,73.55,0.55,1,35.54,44.425,206.96,0.251,0.03716,0.28816
9/04/2008 11:04,55.26,55,73.23,82.45,73.23,74.82,73.23,0.55,1,36.18,45.225,208.45,0.254,0.03442,0.28842
9/04/2008 11:05,55.26,55,73.13,82.45,73.13,74.92,73.13,0.56,1,36.38,45.475,210.67,0.256,0.03354,0.28954
9/04/2008 11:06,55.04,55,73.13,82.45,73.13,74.92,73.13,0.55,1,35.94,44.925,210.45,0.255,0.03313,0.28813
9/04/2008 11:07,54.93,55,73.23,82.45,73.23,75.14,73.23,0.55,1,35.52,44.4,211.44,0.256,0.03379,0.28979
9/04/2008 11:08,54.93,55,73.23,82.45,73.23,75.14,73.23,0.55,1,35.52,44.4,211.44,0.256,0.03379,0.28979
9/04/2008 11:09,55.15,55,73.13,82.02,73.13,74.92,73.13,0.56,1,36.16,45.2,210.57,0.256,0.03334,0.28934
9/04/2008 11:10,55.04,55,73.44,82.02,73.44,75.14,73.44,0.56,1,35.33,44.1625,209.17,0.253,0.0358,0.2888
9/04/2008 11:11,55.04,55,73.23,82.02,73.23,75.03,73.23,0.56,1,35.74,44.675,210.44,0.255,0.034,0.289
9/04/2008 11:12,55.04,55,73.02,82.02,73.02,74.92,73.02,0.56,1,36.16,45.2,211.74,0.257,0.03217,0.28917
9/04/2008 11:13,54.93,55,73.13,82.02,73.13,75.03,73.13,0.55,1,35.72,44.65,211.48,0.256,0.03293,0.28893
9/04/2008 11:14,55.15,55,73.23,82.66,73.23,75.03,73.23,0.56,1,35.96,44.95,210.57,0.256,0.03421,0.29021
9/04/2008 11:15,55.04,55,73.23,82.66,73.23,75.03,73.23,0.56,1,35.74,44.675,210.44,0.255,0.034,0.289
9/04/2008 11:16,54.93,55,73.34,82.66,73.34,75.24,73.34,0.55,1,35.31,44.1375,211.23,0.255,0.03474,0.28974
9/04/2008 11:17,55.26,55,73.02,82.66,73.02,75.03,73.02,0.56,1,36.61,45.7625,213.19,0.259,0.03257,0.29157
9/04/2008 11:18,54.93,55,73.13,82.66,73.13,75.03,73.13,0.55,1,35.72,44.65,211.48,0.256,0.03293,0.28893
9/04/2008 11:19,54.93,55,73.34,82.65,73.34,75.24,73.34,0.55,1,35.31,44.1375,211.23,0.255,0.03474,0.28974
9/04/2008 11:20,55.15,55,73.13,82.65,73.13,75.03,73.13,0.55,1,36.16,45.2,211.74,0.257,0.03334,0.29034
9/04/2008 11:21,54.93,55,73.44,82.65,73.44,75.24,73.44,0.55,1,35.12,43.9,210.1,0.254,0.03559,0.28959
9/04/2008 11:22,54.93,55,73.02,82.65,73.02,75.03,73.02,0.56,1,35.94,44.925,212.78,0.258,0.03197,0.28997
9/04/2008 11:23,55.04,55,73.02,82.65,73.02,75.03,73.02,0.56,1,36.16,45.2,212.91,0.258,0.03217,0.29017
9/04/2008 11:24,54.93,55,73.02,82.65,73.02,75.14,73.02,0.56,1,35.94,44.925,213.94,0.259,0.03197,0.29097
9/04/2008 11:25,54.93,55,73.13,83.02,73.13,75.03,73.13,0.55,1,35.72,44.65,211.48,0.256,0.03293,0.28893
9/04/2008 11:26,55.04,55,73.02,83.02,73.02,75.14,73.02,0.56,1,36.16,45.2,214.08,0.259,0.03217,0.29117
9/04/2008 11:27,55.26,55,73.13,83.02,73.13,75.14,73.13,0.56,1,36.38,45.475,213.03,0.259,0.03354,0.29254
9/04/2008 11:28,55.26,55,73.34,83.02,73.34,75.45,73.34,0.57,1,35.96,44.95,213.85,0.259,0.03538,0.29438
9/04/2008 11:29,54.93,55,73.02,83.02,73.02,75.14,73.02,0.56,1,35.94,44.925,213.94,0.259,0.03197,0.29097
9/04/2008 11:30,55.26,55,73.34,83.37,73.34,75.35,73.34,0.57,1,35.96,44.95,212.79,0.258,0.03538,0.29338
9/04/2008 11:31,55.04,55,73.13,83.37,73.13,75.14,73.13,0.56,1,35.94,44.925,212.78,0.258,0.03313,0.29113
9/04/2008 11:32,55.04,55,73.13,83.37,73.13,75.14,73.13,0.56,1,35.94,44.925,212.78,0.258,0.03313,0.29113
9/04/2008 11:33,55.26,55,73.13,83.37,73.13,75.14,73.13,0.57,1,36.38,45.475,213.03,0.259,0.03354,0.29254
9/04/2008 11:34,55.26,55,73.44,83.37,73.44,75.45,73.44,0.57,1,35.76,44.7,212.66,0.257,0.03623,0.29323
9/04/2008 11:35,55.04,55,73.02,83.73,73.02,75.24,73.02,0.57,1,36.16,45.2,215.15,0.26,0.03217,0.29217
9/04/2008 11:36,55.26,55,73.13,83.73,73.13,75.24,73.13,0.57,1,36.38,45.475,214.1,0.26,0.03354,0.29354
9/04/2008 11:37,54.93,55,73.23,83.73,73.23,75.35,73.23,0.57,1,35.52,44.4,213.64,0.258,0.03379,0.29179
9/04/2008 11:38,55.26,55,73.02,83.73,73.02,75.24,73.02,0.58,1,36.61,45.7625,215.45,0.261,0.03257,0.29357
9/04/2008 11:39,55.04,55,73.13,83.73,73.13,75.24,73.13,0.58,1,35.94,44.925,213.84,0.259,0.03313,0.29213
9/04/2008 11:40,55.04,55,73.13,83.93,73.13,75.24,73.13,0.58,1,35.94,44.925,213.84,0.259,0.03313,0.29213
9/04/2008 11:41,55.26,55,73.23,83.93,73.23,75.35,73.23,0.58,1,36.18,45.225,214.09,0.259,0.03442,0.29342
9/04/2008 11:42,55.04,55,73.13,83.93,73.13,75.24,73.13,0.58,1,35.94,44.925,213.84,0.259,0.03313,0.29213
9/04/2008 11:43,55.04,55,73.34,83.93,73.34,75.45,73.34,0.58,1,35.52,44.4,213.54,0.258,0.03494,0.29294
9/04/2008 11:44,55.26,55,73.34,83.93,73.34,75.56,73.34,0.58,1,35.96,44.95,215.02,0.26,0.03538,0.29538
9/04/2008 11:45,55.26,55,73.02,83.93,73.02,75.24,73.02,0.58,1,36.61,45.7625,215.45,0.261,0.03257,0.29357
9/04/2008 11:46,54.83,55,73.23,83.71,73.23,75.45,73.23,0.58,1,35.33,44.1625,214.58,0.259,0.03361,0.29261
9/04/2008 11:47,54.93,55,73.13,83.71,73.13,75.35,73.13,0.58,1,35.72,44.65,214.84,0.259,0.03293,0.29193
9/04/2008 11:48,54.93,55,73.02,83.71,73.02,75.35,73.02,0.58,1,35.94,44.925,216.17,0.261,0.03197,0.29297
9/04/2008 11:49,54.93,55,73.23,83.71,73.23,75.45,73.23,0.58,1,35.52,44.4,214.69,0.259,0.03379,0.29279
9/04/2008 11:50,54.93,55,73.02,83.71,73.02,75.35,73.02,0.58,1,35.94,44.925,216.17,0.261,0.03197,0.29297
9/04/2008 11:51,55.04,55,73.13,84.15,73.13,75.35,73.13,0.58,1,35.94,44.925,215,0.26,0.03313,0.29313
9/04/2008 11:52,54.93,55,73.13,84.15,73.13,75.35,73.13,0.58,1,35.72,44.65,214.84,0.259,0.03293,0.29193
9/04/2008 11:53,54.93,55,73.23,84.15,73.23,75.35,73.23,0.58,1,35.52,44.4,213.64,0.258,0.03379,0.29179
9/04/2008 11:54,55.04,55,73.13,84.15,73.13,75.35,73.13,0.58,1,35.94,44.925,215,0.26,0.03313,0.29313
9/04/2008 11:55,54.93,55,73.13,84.15,73.13,75.45,73.13,0.58,1,35.72,44.65,215.9,0.261,0.03293,0.29393
9/04/2008 11:56,54.93,55,73.23,84.46,73.23,75.45,73.23,0.58,1,35.52,44.4,214.69,0.259,0.03379,0.29279
9/04/2008 11:57,55.26,55,73.23,84.46,73.23,75.56,73.23,0.59,1,36.18,45.225,216.33,0.262,0.03442,0.29642
9/04/2008 11:58,55.04,55,73.34,84.46,73.34,75.67,73.34,0.58,1,35.52,44.4,215.84,0.26,0.03494,0.29494
9/04/2008 11:59,55.04,55,73.13,84.46,73.13,75.45,73.13,0.58,1,35.94,44.925,216.06,0.261,0.03313,0.29413
9/04/2008 13:00,55.15,55,71.97,86.35,71.97,74.82,71.97,0.42,1,38.65,48.3125,223.93,0.272,0.02243,0.29443
9/04/2008 13:01,55.36,55,71.97,86.35,71.97,74.82,71.97,0.42,1,39.14,48.925,224.35,0.273,0.02271,0.29571
9/04/2008 13:02,55.04,55,71.87,86.35,71.87,74.6,71.87,0.43,1,38.63,48.2875,222.56,0.271,0.02128,0.29228
9/04/2008 13:03,55.26,55,72.29,87.01,72.29,74.71,72.29,0.43,1,38.17,47.7125,218.67,0.266,0.02575,0.29175
9/04/2008 13:04,55.04,55,72.92,87.01,72.92,75.03,72.92,0.42,1,36.36,45.45,214.09,0.26,0.03127,0.29127
9/04/2008 13:05,55.26,55,73.02,87.01,73.02,74.92,73.02,0.42,1,36.61,45.7625,212,0.258,0.03257,0.29057
9/04/2008 13:06,55.04,55,73.13,87.01,73.13,75.14,73.13,0.42,1,35.94,44.925,212.78,0.258,0.03313,0.29113
9/04/2008 13:07,55.36,55,73.44,87.01,73.44,75.45,73.44,0.43,1,35.96,44.95,212.79,0.258,0.03644,0.29444
9/04/2008 13:08,55.47,55,73.44,86.79,73.44,75.67,73.44,0.43,1,36.18,45.225,215.27,0.26,0.03666,0.29666
9/04/2008 13:09,55.26,55,73.44,86.79,73.44,75.45,73.44,0.44,1,35.76,44.7,212.66,0.257,0.03623,0.29323
9/04/2008 13:10,55.26,55,73.55,86.79,73.55,75.77,73.55,0.44,1,35.54,44.425,214.7,0.259,0.03716,0.29616
9/04/2008 13:11,55.36,55,73.44,86.79,73.44,75.67,73.44,0.44,1,35.96,44.95,215.12,0.26,0.03644,0.29644
9/04/2008 13:12,55.26,55,73.34,86.79,73.34,75.67,73.34,0.45,1,35.96,44.95,216.18,0.261,0.03538,0.29638
9/04/2008 13:13,55.26,55,73.44,86.65,73.44,75.77,73.44,0.45,1,35.76,44.7,216.03,0.261,0.03623,0.29723
9/04/2008 13:14,55.36,55,73.55,86.65,73.55,75.88,73.55,0.45,1,35.74,44.675,216.02,0.261,0.03737,0.29837
9/04/2008 13:15,55.36,55,73.65,86.65,73.65,76.09,73.65,0.46,1,35.54,44.425,217.01,0.261,0.03821,0.29921
9/04/2008 13:16,55.58,55,73.76,86.65,73.76,76.09,73.76,0.47,1,35.76,44.7,216.03,0.261,0.0396,0.3006
9/04/2008 13:17,55.47,55,73.65,86.65,73.65,75.88,73.65,0.48,1,35.76,44.7,214.98,0.26,0.03845,0.29845
9/04/2008 13:18,55.69,55,73.55,87.68,73.55,75.88,73.55,0.48,1,36.4,45.5,216.47,0.262,0.03806,0.30006
9/04/2008 13:19,55.58,55,73.34,87.68,73.34,75.98,73.34,0.49,1,36.61,45.7625,219.98,0.266,0.03602,0.30202
9/04/2008 13:20,55.58,55,73.44,87.68,73.44,75.98,73.44,0.49,1,36.4,45.5,218.72,0.264,0.03688,0.30088
9/04/2008 13:21,55.47,55,73.65,87.68,73.65,76.2,73.65,0.5,1,35.76,44.7,218.35,0.263,0.03845,0.30145
9/04/2008 13:22,55.69,55,73.65,87.68,73.65,76.2,73.65,0.51,1,36.2,45.25,218.69,0.264,0.03892,0.30292
9/04/2008 13:23,55.47,55,73.65,87.12,73.65,76.2,73.65,0.51,1,35.76,44.7,218.35,0.263,0.03845,0.30145
9/04/2008 13:24,55.47,55,73.55,87.12,73.55,76.09,73.55,0.52,1,35.96,44.95,218.41,0.263,0.0376,0.3006
9/04/2008 13:25,55.36,55,73.44,87.12,73.44,76.09,73.44,0.52,1,35.96,44.95,219.57,0.265,0.03644,0.30144
9/04/2008 13:26,55.47,55,73.44,87.12,73.44,76.09,73.44,0.53,1,36.18,45.225,219.74,0.265,0.03666,0.30166
9/04/2008 13:27,55.36,55,73.44,87.12,73.44,75.98,73.44,0.53,1,35.96,44.95,218.41,0.263,0.03644,0.29944
9/04/2008 13:28,55.47,55,73.44,87.12,73.44,76.09,73.44,0.54,1,36.18,45.225,219.74,0.265,0.03666,0.30166
9/04/2008 13:29,55.26,55,73.44,86.97,73.44,76.09,73.44,0.54,1,35.76,44.7,219.4,0.264,0.03623,0.30023
9/04/2008 13:30,55.26,55,73.34,86.97,73.34,76.09,73.34,0.54,1,35.96,44.95,220.63,0.266,0.03538,0.30138
9/04/2008 13:31,55.26,55,73.44,86.97,73.44,76.09,73.44,0.54,1,35.76,44.7,219.4,0.264,0.03623,0.30023
9/04/2008 13:32,55.26,55,73.34,86.97,73.34,75.98,73.34,0.55,1,35.96,44.95,219.47,0.264,0.03538,0.29938
9/04/2008 13:33,55.26,55,73.34,86.97,73.34,76.09,73.34,0.55,1,35.96,44.95,220.63,0.266,0.03538,0.30138
9/04/2008 13:34,55.26,55,73.34,86.9,73.34,76.09,73.34,0.55,1,35.96,44.95,220.63,0.266,0.03538,0.30138
9/04/2008 13:35,55.26,55,73.55,86.9,73.55,76.3,73.55,0.56,1,35.54,44.425,220.25,0.265,0.03716,0.30216
9/04/2008 13:36,55.26,55,73.34,86.9,73.34,76.09,73.34,0.56,1,35.96,44.95,220.63,0.266,0.03538,0.30138
9/04/2008 13:37,55.47,55,73.23,86.9,73.23,76.09,73.23,0.57,1,36.61,45.7625,222.35,0.268,0.03483,0.30283
9/04/2008 13:38,55.36,55,73.34,86.9,73.34,76.3,73.34,0.57,1,36.16,45.2,223.03,0.268,0.03557,0.30357
9/04/2008 13:39,55.15,55,73.23,86.86,73.23,76.09,73.23,0.57,1,35.96,44.95,221.8,0.267,0.03421,0.30121
